x_m,y_m,worst_source_dist_m,testable,worst_diam_m,suitability
-1000.0,200.0,2510.0,0,1000000000.00,0.000000
-975.0,200.0,2485.1,0,1000000000.00,0.000000
-950.0,200.0,2460.2,0,1000000000.00,0.000000
-925.0,200.0,2435.3,0,1000000000.00,0.000000
-900.0,200.0,2410.4,0,1000000000.00,0.000000
-875.0,200.0,2385.5,0,1000000000.00,0.000000
-850.0,200.0,2360.6,0,1000000000.00,0.000000
-825.0,200.0,2335.7,0,1000000000.00,0.000000
-800.0,200.0,2310.9,0,1000000000.00,0.000000
-775.0,200.0,2286.0,0,1000000000.00,0.000000
-750.0,200.0,2261.1,0,1000000000.00,0.000000
-725.0,200.0,2236.2,0,1000000000.00,0.000000
-700.0,200.0,2211.4,0,1000000000.00,0.000000
-675.0,200.0,2186.5,0,1000000000.00,0.000000
-650.0,200.0,2161.6,0,1000000000.00,0.000000
-625.0,200.0,2136.8,0,1000000000.00,0.000000
-600.0,200.0,2111.9,0,1000000000.00,0.000000
-575.0,200.0,2087.1,0,1000000000.00,0.000000
-550.0,200.0,2062.2,0,1000000000.00,0.000000
-525.0,200.0,2037.4,0,1000000000.00,0.000000
-500.0,200.0,2012.5,0,1000000000.00,0.000000
-475.0,200.0,1987.7,0,1000000000.00,0.000000
-450.0,200.0,1962.8,0,1000000000.00,0.000000
-425.0,200.0,1938.0,0,1000000000.00,0.000000
-400.0,200.0,1913.2,0,1000000000.00,0.000000
-375.0,200.0,1888.4,0,1000000000.00,0.000000
-350.0,200.0,1863.5,0,1000000000.00,0.000000
-325.0,200.0,1838.7,0,1000000000.00,0.000000
-300.0,200.0,1813.9,0,1000000000.00,0.000000
-275.0,200.0,1789.1,0,1000000000.00,0.000000
-250.0,200.0,1764.3,0,1000000000.00,0.000000
-225.0,200.0,1739.5,0,1000000000.00,0.000000
-200.0,200.0,1714.8,0,1000000000.00,0.000000
-175.0,200.0,1690.0,0,1000000000.00,0.000000
-150.0,200.0,1665.2,0,1000000000.00,0.000000
-125.0,200.0,1640.4,0,1000000000.00,0.000000
-100.0,200.0,1615.7,0,1000000000.00,0.000000
-75.0,200.0,1590.9,0,1000000000.00,0.000000
-50.0,200.0,1566.2,0,1000000000.00,0.000000
-25.0,200.0,1541.5,0,1000000000.00,0.000000
0.0,200.0,1516.7,0,1000000000.00,0.000000
25.0,200.0,1492.0,0,1000000000.00,0.000000
50.0,200.0,1467.3,0,1000000000.00,0.000000
75.0,200.0,1442.6,0,1000000000.00,0.000000
100.0,200.0,1417.9,0,1000000000.00,0.000000
125.0,200.0,1393.3,0,1000000000.00,0.000000
150.0,200.0,1368.6,0,1000000000.00,0.000000
175.0,200.0,1343.9,0,1000000000.00,0.000000
200.0,200.0,1319.3,0,1000000000.00,0.000000
225.0,200.0,1294.7,0,1000000000.00,0.000000
250.0,200.0,1270.1,0,1000000000.00,0.000000
275.0,200.0,1245.5,0,1000000000.00,0.000000
300.0,200.0,1220.9,0,1000000000.00,0.000000
325.0,200.0,1196.3,0,1000000000.00,0.000000
350.0,200.0,1171.8,0,1000000000.00,0.000000
375.0,200.0,1147.3,0,1000000000.00,0.000000
400.0,200.0,1122.8,0,1000000000.00,0.000000
425.0,200.0,1098.3,0,1000000000.00,0.000000
450.0,200.0,1073.9,0,1000000000.00,0.000000
475.0,200.0,1049.4,0,1000000000.00,0.000000
500.0,200.0,1025.0,0,1000000000.00,0.000000
525.0,200.0,1000.7,0,1000000000.00,0.000000
550.0,200.0,976.3,1,669.36,0.200315
575.0,200.0,952.0,1,638.98,0.209839
600.0,200.0,927.8,1,609.58,0.219960
625.0,200.0,903.5,1,581.13,0.230727
650.0,200.0,879.4,1,553.61,0.242198
675.0,200.0,855.2,1,526.98,0.254436
700.0,200.0,831.1,1,501.23,0.267510
725.0,200.0,807.1,1,476.32,0.281499
750.0,200.0,783.1,1,452.23,0.296492
775.0,200.0,795.6,1,428.95,0.312587
800.0,200.0,819.8,1,406.44,0.329895
825.0,200.0,844.1,1,384.70,0.348544
850.0,200.0,868.4,1,363.69,0.368676
875.0,200.0,892.7,1,343.40,0.390455
900.0,200.0,917.1,1,323.82,0.414067
925.0,200.0,941.5,1,304.93,0.439724
950.0,200.0,966.0,1,286.70,0.467672
975.0,200.0,990.4,1,269.14,0.498192
1000.0,200.0,1014.9,0,1000000000.00,0.000000
1025.0,200.0,1039.4,0,1000000000.00,0.000000
1050.0,200.0,1064.0,0,1000000000.00,0.000000
1075.0,200.0,1088.5,0,1000000000.00,0.000000
1100.0,200.0,1113.1,0,1000000000.00,0.000000
1125.0,200.0,1137.7,0,1000000000.00,0.000000
1150.0,200.0,1162.4,0,1000000000.00,0.000000
1175.0,200.0,1187.0,0,1000000000.00,0.000000
1200.0,200.0,1211.6,0,1000000000.00,0.000000
1225.0,200.0,1236.3,0,1000000000.00,0.000000
1250.0,200.0,1261.0,0,1000000000.00,0.000000
1275.0,200.0,1285.7,0,1000000000.00,0.000000
1300.0,200.0,1310.4,0,1000000000.00,0.000000
1325.0,200.0,1335.1,0,1000000000.00,0.000000
1350.0,200.0,1359.8,0,1000000000.00,0.000000
1375.0,200.0,1384.5,0,1000000000.00,0.000000
1400.0,200.0,1409.3,0,1000000000.00,0.000000
1425.0,200.0,1434.0,0,1000000000.00,0.000000
1450.0,200.0,1458.8,0,1000000000.00,0.000000
1475.0,200.0,1483.6,0,1000000000.00,0.000000
1500.0,200.0,1508.3,0,1000000000.00,0.000000
1525.0,200.0,1533.1,0,1000000000.00,0.000000
1550.0,200.0,1557.9,0,1000000000.00,0.000000
1575.0,200.0,1582.7,0,1000000000.00,0.000000
1600.0,200.0,1607.5,0,1000000000.00,0.000000
1625.0,200.0,1632.3,0,1000000000.00,0.000000
1650.0,200.0,1657.1,0,1000000000.00,0.000000
1675.0,200.0,1681.9,0,1000000000.00,0.000000
1700.0,200.0,1706.8,0,1000000000.00,0.000000
1725.0,200.0,1731.6,0,1000000000.00,0.000000
1750.0,200.0,1756.4,0,1000000000.00,0.000000
1775.0,200.0,1781.3,0,1000000000.00,0.000000
1800.0,200.0,1806.1,0,1000000000.00,0.000000
-1800.0,225.0,3309.3,0,1000000000.00,0.000000
-1775.0,225.0,3284.4,0,1000000000.00,0.000000
-1750.0,225.0,3259.5,0,1000000000.00,0.000000
-1725.0,225.0,3234.5,0,1000000000.00,0.000000
-1700.0,225.0,3209.6,0,1000000000.00,0.000000
-1675.0,225.0,3184.7,0,1000000000.00,0.000000
-1650.0,225.0,3159.8,0,1000000000.00,0.000000
-1625.0,225.0,3134.9,0,1000000000.00,0.000000
-1600.0,225.0,3109.9,0,1000000000.00,0.000000
-1575.0,225.0,3085.0,0,1000000000.00,0.000000
-1550.0,225.0,3060.1,0,1000000000.00,0.000000
-1525.0,225.0,3035.2,0,1000000000.00,0.000000
-1500.0,225.0,3010.3,0,1000000000.00,0.000000
-1475.0,225.0,2985.4,0,1000000000.00,0.000000
-1450.0,225.0,2960.4,0,1000000000.00,0.000000
-1425.0,225.0,2935.5,0,1000000000.00,0.000000
-1400.0,225.0,2910.6,0,1000000000.00,0.000000
-1375.0,225.0,2885.7,0,1000000000.00,0.000000
-1350.0,225.0,2860.8,0,1000000000.00,0.000000
-1325.0,225.0,2835.9,0,1000000000.00,0.000000
-1300.0,225.0,2811.0,0,1000000000.00,0.000000
-1275.0,225.0,2786.1,0,1000000000.00,0.000000
-1250.0,225.0,2761.2,0,1000000000.00,0.000000
-1225.0,225.0,2736.3,0,1000000000.00,0.000000
-1200.0,225.0,2711.4,0,1000000000.00,0.000000
-1175.0,225.0,2686.5,0,1000000000.00,0.000000
-1150.0,225.0,2661.6,0,1000000000.00,0.000000
-1125.0,225.0,2636.8,0,1000000000.00,0.000000
-1100.0,225.0,2611.9,0,1000000000.00,0.000000
-1075.0,225.0,2587.0,0,1000000000.00,0.000000
-1050.0,225.0,2562.1,0,1000000000.00,0.000000
-1025.0,225.0,2537.2,0,1000000000.00,0.000000
-1000.0,225.0,2512.4,0,1000000000.00,0.000000
-975.0,225.0,2487.5,0,1000000000.00,0.000000
-950.0,225.0,2462.6,0,1000000000.00,0.000000
-925.0,225.0,2437.7,0,1000000000.00,0.000000
-900.0,225.0,2412.9,0,1000000000.00,0.000000
-875.0,225.0,2388.0,0,1000000000.00,0.000000
-850.0,225.0,2363.2,0,1000000000.00,0.000000
-825.0,225.0,2338.3,0,1000000000.00,0.000000
-800.0,225.0,2313.4,0,1000000000.00,0.000000
-775.0,225.0,2288.6,0,1000000000.00,0.000000
-750.0,225.0,2263.7,0,1000000000.00,0.000000
-725.0,225.0,2238.9,0,1000000000.00,0.000000
-700.0,225.0,2214.1,0,1000000000.00,0.000000
-675.0,225.0,2189.2,0,1000000000.00,0.000000
-650.0,225.0,2164.4,0,1000000000.00,0.000000
-625.0,225.0,2139.6,0,1000000000.00,0.000000
-600.0,225.0,2114.7,0,1000000000.00,0.000000
-575.0,225.0,2089.9,0,1000000000.00,0.000000
-550.0,225.0,2065.1,0,1000000000.00,0.000000
-525.0,225.0,2040.3,0,1000000000.00,0.000000
-500.0,225.0,2015.5,0,1000000000.00,0.000000
-475.0,225.0,1990.7,0,1000000000.00,0.000000
-450.0,225.0,1965.9,0,1000000000.00,0.000000
-425.0,225.0,1941.1,0,1000000000.00,0.000000
-400.0,225.0,1916.3,0,1000000000.00,0.000000
-375.0,225.0,1891.5,0,1000000000.00,0.000000
-350.0,225.0,1866.7,0,1000000000.00,0.000000
-325.0,225.0,1842.0,0,1000000000.00,0.000000
-300.0,225.0,1817.2,0,1000000000.00,0.000000
-275.0,225.0,1792.5,0,1000000000.00,0.000000
-250.0,225.0,1767.7,0,1000000000.00,0.000000
-225.0,225.0,1743.0,0,1000000000.00,0.000000
-200.0,225.0,1718.2,0,1000000000.00,0.000000
-175.0,225.0,1693.5,0,1000000000.00,0.000000
-150.0,225.0,1668.8,0,1000000000.00,0.000000
-125.0,225.0,1644.1,0,1000000000.00,0.000000
-100.0,225.0,1619.4,0,1000000000.00,0.000000
-75.0,225.0,1594.7,0,1000000000.00,0.000000
-50.0,225.0,1570.0,0,1000000000.00,0.000000
-25.0,225.0,1545.3,0,1000000000.00,0.000000
0.0,225.0,1520.7,0,1000000000.00,0.000000
25.0,225.0,1496.0,0,1000000000.00,0.000000
50.0,225.0,1471.4,0,1000000000.00,0.000000
75.0,225.0,1446.7,0,1000000000.00,0.000000
100.0,225.0,1422.1,0,1000000000.00,0.000000
125.0,225.0,1397.5,0,1000000000.00,0.000000
150.0,225.0,1372.9,0,1000000000.00,0.000000
175.0,225.0,1348.4,0,1000000000.00,0.000000
200.0,225.0,1323.8,0,1000000000.00,0.000000
225.0,225.0,1299.3,0,1000000000.00,0.000000
250.0,225.0,1274.8,0,1000000000.00,0.000000
275.0,225.0,1250.3,0,1000000000.00,0.000000
300.0,225.0,1225.8,0,1000000000.00,0.000000
325.0,225.0,1201.3,0,1000000000.00,0.000000
350.0,225.0,1176.9,0,1000000000.00,0.000000
375.0,225.0,1152.5,0,1000000000.00,0.000000
400.0,225.0,1128.1,0,1000000000.00,0.000000
425.0,225.0,1103.7,0,1000000000.00,0.000000
450.0,225.0,1079.4,0,1000000000.00,0.000000
475.0,225.0,1055.1,0,1000000000.00,0.000000
500.0,225.0,1030.8,0,1000000000.00,0.000000
525.0,225.0,1006.6,0,1000000000.00,0.000000
550.0,225.0,982.4,1,560.48,0.239231
575.0,225.0,958.3,1,536.13,0.250095
600.0,225.0,934.2,1,512.50,0.261626
625.0,225.0,910.1,1,489.57,0.273880
650.0,225.0,886.1,1,467.32,0.286918
675.0,225.0,862.2,1,445.74,0.300809
700.0,225.0,838.3,1,424.81,0.315630
725.0,225.0,814.5,1,404.52,0.331464
750.0,225.0,790.7,1,384.85,0.348408
775.0,225.0,802.2,1,365.78,0.366566
800.0,225.0,826.3,1,347.31,0.386060
825.0,225.0,850.3,1,329.42,0.407023
850.0,225.0,874.5,1,312.11,0.429606
875.0,225.0,898.6,1,295.35,0.453981
900.0,225.0,922.9,1,279.14,0.480342
925.0,225.0,947.1,1,263.47,0.508910
950.0,225.0,971.4,1,248.33,0.539936
975.0,225.0,995.8,1,233.71,0.573707
1000.0,225.0,1020.1,0,1000000000.00,0.000000
1025.0,225.0,1044.5,0,1000000000.00,0.000000
1050.0,225.0,1069.0,0,1000000000.00,0.000000
1075.0,225.0,1093.4,0,1000000000.00,0.000000
1100.0,225.0,1117.9,0,1000000000.00,0.000000
1125.0,225.0,1142.4,0,1000000000.00,0.000000
1150.0,225.0,1166.9,0,1000000000.00,0.000000
1175.0,225.0,1191.5,0,1000000000.00,0.000000
1200.0,225.0,1216.0,0,1000000000.00,0.000000
1225.0,225.0,1240.6,0,1000000000.00,0.000000
1250.0,225.0,1265.2,0,1000000000.00,0.000000
1275.0,225.0,1289.8,0,1000000000.00,0.000000
1300.0,225.0,1314.4,0,1000000000.00,0.000000
1325.0,225.0,1339.1,0,1000000000.00,0.000000
1350.0,225.0,1363.7,0,1000000000.00,0.000000
1375.0,225.0,1388.4,0,1000000000.00,0.000000
1400.0,225.0,1413.0,0,1000000000.00,0.000000
1425.0,225.0,1437.7,0,1000000000.00,0.000000
1450.0,225.0,1462.4,0,1000000000.00,0.000000
1475.0,225.0,1487.1,0,1000000000.00,0.000000
1500.0,225.0,1511.9,0,1000000000.00,0.000000
1525.0,225.0,1536.6,0,1000000000.00,0.000000
1550.0,225.0,1561.3,0,1000000000.00,0.000000
1575.0,225.0,1586.1,0,1000000000.00,0.000000
1600.0,225.0,1610.8,0,1000000000.00,0.000000
1625.0,225.0,1635.6,0,1000000000.00,0.000000
1650.0,225.0,1660.3,0,1000000000.00,0.000000
1675.0,225.0,1685.1,0,1000000000.00,0.000000
1700.0,225.0,1709.9,0,1000000000.00,0.000000
1725.0,225.0,1734.7,0,1000000000.00,0.000000
1750.0,225.0,1759.5,0,1000000000.00,0.000000
1775.0,225.0,1784.3,0,1000000000.00,0.000000
1800.0,225.0,1809.1,0,1000000000.00,0.000000
-1800.0,250.0,3311.3,0,1000000000.00,0.000000
-1775.0,250.0,3286.4,0,1000000000.00,0.000000
-1750.0,250.0,3261.5,0,1000000000.00,0.000000
-1725.0,250.0,3236.6,0,1000000000.00,0.000000
-1700.0,250.0,3211.7,0,1000000000.00,0.000000
-1675.0,250.0,3186.8,0,1000000000.00,0.000000
-1650.0,250.0,3161.9,0,1000000000.00,0.000000
-1625.0,250.0,3137.0,0,1000000000.00,0.000000
-1600.0,250.0,3112.1,0,1000000000.00,0.000000
-1575.0,250.0,3087.1,0,1000000000.00,0.000000
-1550.0,250.0,3062.3,0,1000000000.00,0.000000
-1525.0,250.0,3037.4,0,1000000000.00,0.000000
-1500.0,250.0,3012.5,0,1000000000.00,0.000000
-1475.0,250.0,2987.6,0,1000000000.00,0.000000
-1450.0,250.0,2962.7,0,1000000000.00,0.000000
-1425.0,250.0,2937.8,0,1000000000.00,0.000000
-1400.0,250.0,2912.9,0,1000000000.00,0.000000
-1375.0,250.0,2888.0,0,1000000000.00,0.000000
-1350.0,250.0,2863.1,0,1000000000.00,0.000000
-1325.0,250.0,2838.2,0,1000000000.00,0.000000
-1300.0,250.0,2813.4,0,1000000000.00,0.000000
-1275.0,250.0,2788.5,0,1000000000.00,0.000000
-1250.0,250.0,2763.6,0,1000000000.00,0.000000
-1225.0,250.0,2738.7,0,1000000000.00,0.000000
-1200.0,250.0,2713.9,0,1000000000.00,0.000000
-1175.0,250.0,2689.0,0,1000000000.00,0.000000
-1150.0,250.0,2664.1,0,1000000000.00,0.000000
-1125.0,250.0,2639.3,0,1000000000.00,0.000000
-1100.0,250.0,2614.4,0,1000000000.00,0.000000
-1075.0,250.0,2589.5,0,1000000000.00,0.000000
-1050.0,250.0,2564.7,0,1000000000.00,0.000000
-1025.0,250.0,2539.8,0,1000000000.00,0.000000
-1000.0,250.0,2515.0,0,1000000000.00,0.000000
-975.0,250.0,2490.1,0,1000000000.00,0.000000
-950.0,250.0,2465.3,0,1000000000.00,0.000000
-925.0,250.0,2440.4,0,1000000000.00,0.000000
-900.0,250.0,2415.6,0,1000000000.00,0.000000
-875.0,250.0,2390.8,0,1000000000.00,0.000000
-850.0,250.0,2365.9,0,1000000000.00,0.000000
-825.0,250.0,2341.1,0,1000000000.00,0.000000
-800.0,250.0,2316.3,0,1000000000.00,0.000000
-775.0,250.0,2291.5,0,1000000000.00,0.000000
-750.0,250.0,2266.7,0,1000000000.00,0.000000
-725.0,250.0,2241.8,0,1000000000.00,0.000000
-700.0,250.0,2217.0,0,1000000000.00,0.000000
-675.0,250.0,2192.2,0,1000000000.00,0.000000
-650.0,250.0,2167.4,0,1000000000.00,0.000000
-625.0,250.0,2142.6,0,1000000000.00,0.000000
-600.0,250.0,2117.9,0,1000000000.00,0.000000
-575.0,250.0,2093.1,0,1000000000.00,0.000000
-550.0,250.0,2068.3,0,1000000000.00,0.000000
-525.0,250.0,2043.5,0,1000000000.00,0.000000
-500.0,250.0,2018.8,0,1000000000.00,0.000000
-475.0,250.0,1994.0,0,1000000000.00,0.000000
-450.0,250.0,1969.2,0,1000000000.00,0.000000
-425.0,250.0,1944.5,0,1000000000.00,0.000000
-400.0,250.0,1919.7,0,1000000000.00,0.000000
-375.0,250.0,1895.0,0,1000000000.00,0.000000
-350.0,250.0,1870.3,0,1000000000.00,0.000000
-325.0,250.0,1845.6,0,1000000000.00,0.000000
-300.0,250.0,1820.8,0,1000000000.00,0.000000
-275.0,250.0,1796.1,0,1000000000.00,0.000000
-250.0,250.0,1771.4,0,1000000000.00,0.000000
-225.0,250.0,1746.7,0,1000000000.00,0.000000
-200.0,250.0,1722.1,0,1000000000.00,0.000000
-175.0,250.0,1697.4,0,1000000000.00,0.000000
-150.0,250.0,1672.7,0,1000000000.00,0.000000
-125.0,250.0,1648.1,0,1000000000.00,0.000000
-100.0,250.0,1623.4,0,1000000000.00,0.000000
-75.0,250.0,1598.8,0,1000000000.00,0.000000
-50.0,250.0,1574.2,0,1000000000.00,0.000000
-25.0,250.0,1549.6,0,1000000000.00,0.000000
0.0,250.0,1525.0,0,1000000000.00,0.000000
25.0,250.0,1500.4,0,1000000000.00,0.000000
50.0,250.0,1475.8,0,1000000000.00,0.000000
75.0,250.0,1451.3,0,1000000000.00,0.000000
100.0,250.0,1426.8,0,1000000000.00,0.000000
125.0,250.0,1402.2,0,1000000000.00,0.000000
150.0,250.0,1377.7,0,1000000000.00,0.000000
175.0,250.0,1353.3,0,1000000000.00,0.000000
200.0,250.0,1328.8,0,1000000000.00,0.000000
225.0,250.0,1304.3,0,1000000000.00,0.000000
250.0,250.0,1279.9,0,1000000000.00,0.000000
275.0,250.0,1255.5,0,1000000000.00,0.000000
300.0,250.0,1231.1,0,1000000000.00,0.000000
325.0,250.0,1206.8,0,1000000000.00,0.000000
350.0,250.0,1182.5,0,1000000000.00,0.000000
375.0,250.0,1158.2,0,1000000000.00,0.000000
400.0,250.0,1133.9,0,1000000000.00,0.000000
425.0,250.0,1109.7,0,1000000000.00,0.000000
450.0,250.0,1085.5,0,1000000000.00,0.000000
475.0,250.0,1061.3,0,1000000000.00,0.000000
500.0,250.0,1037.2,0,1000000000.00,0.000000
525.0,250.0,1013.1,0,1000000000.00,0.000000
550.0,250.0,989.1,1,483.23,0.277472
575.0,250.0,965.1,1,462.96,0.289619
600.0,250.0,941.2,1,443.25,0.302497
625.0,250.0,917.3,1,424.09,0.316166
650.0,250.0,893.5,1,405.46,0.330692
675.0,250.0,869.8,1,387.36,0.346148
700.0,250.0,846.1,1,369.77,0.362615
725.0,250.0,822.5,1,352.68,0.380183
750.0,250.0,799.0,1,336.09,0.398952
775.0,250.0,809.6,1,319.98,0.419032
800.0,250.0,833.4,1,304.35,0.440550
825.0,250.0,857.3,1,289.19,0.463643
850.0,250.0,881.2,1,274.50,0.488469
875.0,250.0,905.2,1,260.25,0.515202
900.0,250.0,929.3,1,246.46,0.544040
925.0,250.0,953.4,1,233.11,0.575204
950.0,250.0,977.5,1,220.19,0.608945
975.0,250.0,1001.7,0,1000000000.00,0.000000
1000.0,250.0,1025.9,0,1000000000.00,0.000000
1025.0,250.0,1050.2,0,1000000000.00,0.000000
1050.0,250.0,1074.5,0,1000000000.00,0.000000
1075.0,250.0,1098.8,0,1000000000.00,0.000000
1100.0,250.0,1123.2,0,1000000000.00,0.000000
1125.0,250.0,1147.6,0,1000000000.00,0.000000
1150.0,250.0,1172.0,0,1000000000.00,0.000000
1175.0,250.0,1196.4,0,1000000000.00,0.000000
1200.0,250.0,1220.9,0,1000000000.00,0.000000
1225.0,250.0,1245.4,0,1000000000.00,0.000000
1250.0,250.0,1269.9,0,1000000000.00,0.000000
1275.0,250.0,1294.4,0,1000000000.00,0.000000
1300.0,250.0,1318.9,0,1000000000.00,0.000000
1325.0,250.0,1343.5,0,1000000000.00,0.000000
1350.0,250.0,1368.1,0,1000000000.00,0.000000
1375.0,250.0,1392.6,0,1000000000.00,0.000000
1400.0,250.0,1417.2,0,1000000000.00,0.000000
1425.0,250.0,1441.9,0,1000000000.00,0.000000
1450.0,250.0,1466.5,0,1000000000.00,0.000000
1475.0,250.0,1491.1,0,1000000000.00,0.000000
1500.0,250.0,1515.8,0,1000000000.00,0.000000
1525.0,250.0,1540.4,0,1000000000.00,0.000000
1550.0,250.0,1565.1,0,1000000000.00,0.000000
1575.0,250.0,1589.8,0,1000000000.00,0.000000
1600.0,250.0,1614.5,0,1000000000.00,0.000000
1625.0,250.0,1639.2,0,1000000000.00,0.000000
1650.0,250.0,1663.9,0,1000000000.00,0.000000
1675.0,250.0,1688.6,0,1000000000.00,0.000000
1700.0,250.0,1713.4,0,1000000000.00,0.000000
1725.0,250.0,1738.1,0,1000000000.00,0.000000
1750.0,250.0,1762.8,0,1000000000.00,0.000000
1775.0,250.0,1787.6,0,1000000000.00,0.000000
1800.0,250.0,1812.3,0,1000000000.00,0.000000
-1800.0,275.0,3313.5,0,1000000000.00,0.000000
-1775.0,275.0,3288.6,0,1000000000.00,0.000000
-1750.0,275.0,3263.7,0,1000000000.00,0.000000
-1725.0,275.0,3238.8,0,1000000000.00,0.000000
-1700.0,275.0,3213.9,0,1000000000.00,0.000000
-1675.0,275.0,3189.0,0,1000000000.00,0.000000
-1650.0,275.0,3164.1,0,1000000000.00,0.000000
-1625.0,275.0,3139.3,0,1000000000.00,0.000000
-1600.0,275.0,3114.4,0,1000000000.00,0.000000
-1575.0,275.0,3089.5,0,1000000000.00,0.000000
-1550.0,275.0,3064.6,0,1000000000.00,0.000000
-1525.0,275.0,3039.7,0,1000000000.00,0.000000
-1500.0,275.0,3014.9,0,1000000000.00,0.000000
-1475.0,275.0,2990.0,0,1000000000.00,0.000000
-1450.0,275.0,2965.1,0,1000000000.00,0.000000
-1425.0,275.0,2940.2,0,1000000000.00,0.000000
-1400.0,275.0,2915.4,0,1000000000.00,0.000000
-1375.0,275.0,2890.5,0,1000000000.00,0.000000
-1350.0,275.0,2865.6,0,1000000000.00,0.000000
-1325.0,275.0,2840.8,0,1000000000.00,0.000000
-1300.0,275.0,2815.9,0,1000000000.00,0.000000
-1275.0,275.0,2791.1,0,1000000000.00,0.000000
-1250.0,275.0,2766.2,0,1000000000.00,0.000000
-1225.0,275.0,2741.4,0,1000000000.00,0.000000
-1200.0,275.0,2716.5,0,1000000000.00,0.000000
-1175.0,275.0,2691.7,0,1000000000.00,0.000000
-1150.0,275.0,2666.8,0,1000000000.00,0.000000
-1125.0,275.0,2642.0,0,1000000000.00,0.000000
-1100.0,275.0,2617.2,0,1000000000.00,0.000000
-1075.0,275.0,2592.3,0,1000000000.00,0.000000
-1050.0,275.0,2567.5,0,1000000000.00,0.000000
-1025.0,275.0,2542.7,0,1000000000.00,0.000000
-1000.0,275.0,2517.8,0,1000000000.00,0.000000
-975.0,275.0,2493.0,0,1000000000.00,0.000000
-950.0,275.0,2468.2,0,1000000000.00,0.000000
-925.0,275.0,2443.4,0,1000000000.00,0.000000
-900.0,275.0,2418.6,0,1000000000.00,0.000000
-875.0,275.0,2393.8,0,1000000000.00,0.000000
-850.0,275.0,2369.0,0,1000000000.00,0.000000
-825.0,275.0,2344.2,0,1000000000.00,0.000000
-800.0,275.0,2319.4,0,1000000000.00,0.000000
-775.0,275.0,2294.6,0,1000000000.00,0.000000
-750.0,275.0,2269.8,0,1000000000.00,0.000000
-725.0,275.0,2245.1,0,1000000000.00,0.000000
-700.0,275.0,2220.3,0,1000000000.00,0.000000
-675.0,275.0,2195.5,0,1000000000.00,0.000000
-650.0,275.0,2170.8,0,1000000000.00,0.000000
-625.0,275.0,2146.0,0,1000000000.00,0.000000
-600.0,275.0,2121.3,0,1000000000.00,0.000000
-575.0,275.0,2096.5,0,1000000000.00,0.000000
-550.0,275.0,2071.8,0,1000000000.00,0.000000
-525.0,275.0,2047.0,0,1000000000.00,0.000000
-500.0,275.0,2022.3,0,1000000000.00,0.000000
-475.0,275.0,1997.6,0,1000000000.00,0.000000
-450.0,275.0,1972.9,0,1000000000.00,0.000000
-425.0,275.0,1948.2,0,1000000000.00,0.000000
-400.0,275.0,1923.5,0,1000000000.00,0.000000
-375.0,275.0,1898.8,0,1000000000.00,0.000000
-350.0,275.0,1874.1,0,1000000000.00,0.000000
-325.0,275.0,1849.5,0,1000000000.00,0.000000
-300.0,275.0,1824.8,0,1000000000.00,0.000000
-275.0,275.0,1800.1,0,1000000000.00,0.000000
-250.0,275.0,1775.5,0,1000000000.00,0.000000
-225.0,275.0,1750.9,0,1000000000.00,0.000000
-200.0,275.0,1726.2,0,1000000000.00,0.000000
-175.0,275.0,1701.6,0,1000000000.00,0.000000
-150.0,275.0,1677.0,0,1000000000.00,0.000000
-125.0,275.0,1652.5,0,1000000000.00,0.000000
-100.0,275.0,1627.9,0,1000000000.00,0.000000
-75.0,275.0,1603.3,0,1000000000.00,0.000000
-50.0,275.0,1578.8,0,1000000000.00,0.000000
-25.0,275.0,1554.2,0,1000000000.00,0.000000
0.0,275.0,1529.7,0,1000000000.00,0.000000
25.0,275.0,1505.2,0,1000000000.00,0.000000
50.0,275.0,1480.7,0,1000000000.00,0.000000
75.0,275.0,1456.3,0,1000000000.00,0.000000
100.0,275.0,1431.8,0,1000000000.00,0.000000
125.0,275.0,1407.4,0,1000000000.00,0.000000
150.0,275.0,1383.0,0,1000000000.00,0.000000
175.0,275.0,1358.6,0,1000000000.00,0.000000
200.0,275.0,1334.2,0,1000000000.00,0.000000
225.0,275.0,1309.9,0,1000000000.00,0.000000
250.0,275.0,1285.5,0,1000000000.00,0.000000
275.0,275.0,1261.3,0,1000000000.00,0.000000
300.0,275.0,1237.0,0,1000000000.00,0.000000
325.0,275.0,1212.8,0,1000000000.00,0.000000
350.0,275.0,1188.6,0,1000000000.00,0.000000
375.0,275.0,1164.4,0,1000000000.00,0.000000
400.0,275.0,1140.3,0,1000000000.00,0.000000
425.0,275.0,1116.2,0,1000000000.00,0.000000
450.0,275.0,1092.1,0,1000000000.00,0.000000
475.0,275.0,1068.1,0,1000000000.00,0.000000
500.0,275.0,1044.2,0,1000000000.00,0.000000
525.0,275.0,1020.2,0,1000000000.00,0.000000
550.0,275.0,996.4,1,425.70,0.314970
575.0,275.0,972.6,1,408.37,0.328337
600.0,275.0,948.8,1,391.49,0.342493
625.0,275.0,925.2,1,375.06,0.357501
650.0,275.0,901.6,1,359.06,0.373430
675.0,275.0,878.0,1,343.49,0.390356
700.0,275.0,854.6,1,328.34,0.408364
725.0,275.0,831.3,1,313.61,0.427547
750.0,275.0,808.0,1,299.29,0.448008
775.0,275.0,817.7,1,285.37,0.469861
800.0,275.0,841.2,1,271.84,0.493234
825.0,275.0,864.9,1,258.71,0.518268
850.0,275.0,888.7,1,245.97,0.545120
